date,product_id,product_name,category,city,state,quantity,unit_price,discount_pct,revenue,profit
2023-01-31,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,9,74999.0,0,674991.0,206991.0
2023-01-31,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,9,24999.0,0,224991.0,89991.0
2023-01-31,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,7,4499.1,10,31493.7,13993.7
2023-01-31,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,9,1899.05,5,17091.45,9891.45
2023-01-31,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,12,8549.05,5,102588.6,48588.6
2023-01-31,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,7,31499.1,10,220493.7,52493.7
2023-01-31,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,10,2549.15,15,25491.5,13491.5
2023-01-31,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,7,1274.15,15,8919.05,4719.05
2023-02-01,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,4,74999.0,0,299996.0,91996.0
2023-02-01,P002,Smart Watch S3,Wearables,Pune,Maharashtra,9,24999.0,0,224991.0,89991.0
2023-02-01,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,4,4249.15,15,16996.6,6996.6
2023-02-01,P004,USB-C Hub 7-in-1,Accessories,Hyderabad,Telangana,7,1999.0,0,13993.0,8393.0
2023-02-01,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,15,8999.0,0,134985.0,67485.0
2023-02-01,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,10,34999.0,0,349990.0,109990.0
2023-02-01,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,5,2849.05,5,14245.25,8245.25
2023-02-01,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,7,1424.05,5,9968.35,5768.35
2023-02-02,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,3,63749.15,15,191247.45,35247.45
2023-02-02,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,3,21249.15,15,63747.45,18747.45
2023-02-02,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,8,4749.05,5,37992.4,17992.4
2023-02-02,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,9,1999.0,0,17991.0,10791.0
2023-02-02,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,8,7649.15,15,61193.2,25193.2
2023-02-02,P006,Monitor 27inch 4K,Electronics,Mumbai,Maharashtra,4,34999.0,0,139996.0,43996.0
2023-02-02,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,6,2999.0,0,17994.0,10794.0
2023-02-02,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,7,1274.15,15,8919.05,4719.05
2023-02-03,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,7,74999.0,0,524993.0,160993.0
2023-02-03,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,4,24999.0,0,99996.0,39996.0
2023-02-03,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,5,4999.0,0,24995.0,12495.0
2023-02-03,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,13,1699.15,15,22088.95,11688.95
2023-02-03,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,11,8549.05,5,94039.55,44539.55
2023-02-03,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,4,31499.1,10,125996.4,29996.4
2023-02-03,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,8,2999.0,0,23992.0,14392.0
2023-02-03,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,6,1424.05,5,8544.3,4944.3
2023-02-04,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,5,74999.0,0,374995.0,114995.0
2023-02-04,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,7,22499.1,10,157493.7,52493.7
2023-02-04,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,16,4249.15,15,67986.4,27986.4
2023-02-04,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,12,1999.0,0,23988.0,14388.0
2023-02-04,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,9,8999.0,0,80991.0,40491.0
2023-02-04,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,15,34999.0,0,524985.0,164985.0
2023-02-04,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,14,2999.0,0,41986.0,25186.0
2023-02-04,P008,Laptop Stand Aluminum,Accessories,Pune,Maharashtra,15,1349.1,10,20236.5,11236.5
2023-02-05,P001,Laptop Pro X1,Electronics,Bangalore,Karnataka,18,74999.0,0,1349982.0,413982.0
2023-02-05,P002,Smart Watch S3,Wearables,Delhi,Delhi,12,24999.0,0,299988.0,119988.0
2023-02-05,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,9,4249.15,15,38242.35,15742.35
2023-02-05,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,7,1699.15,15,11894.05,6294.05
2023-02-05,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,11,8999.0,0,98989.0,49489.0
2023-02-05,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,12,33249.05,5,398988.6,110988.6
2023-02-05,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,8,2699.1,10,21592.8,11992.8
2023-02-05,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,9,1424.05,5,12816.45,7416.45
2023-02-06,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,7,74999.0,0,524993.0,160993.0
2023-02-06,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,10,23749.05,5,237490.5,87490.5
2023-02-06,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,10,4499.1,10,44991.0,19991.0
2023-02-06,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,6,1899.05,5,11394.3,6594.3
2023-02-06,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,4,8999.0,0,35996.0,17996.0
2023-02-06,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,4,33249.05,5,132996.2,36996.2
2023-02-06,P007,Gaming Mouse RGB,Peripherals,Ahmedabad,Gujarat,4,2699.1,10,10796.4,5996.4
2023-02-06,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,9,1424.05,5,12816.45,7416.45
2023-02-07,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,7,74999.0,0,524993.0,160993.0
2023-02-07,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,11,23749.05,5,261239.55,96239.55
2023-02-07,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,8,4749.05,5,37992.4,17992.4
2023-02-07,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,12,1699.15,15,20389.8,10789.8
2023-02-07,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,10,7649.15,15,76491.5,31491.5
2023-02-07,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,4,33249.05,5,132996.2,36996.2
2023-02-07,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,3,2699.1,10,8097.3,4497.3
2023-02-07,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,5,1424.05,5,7120.25,4120.25
2023-02-08,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,10,74999.0,0,749990.0,229990.0
2023-02-08,P002,Smart Watch S3,Wearables,Ahmedabad,Gujarat,5,24999.0,0,124995.0,49995.0
2023-02-08,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,4,4999.0,0,19996.0,9996.0
2023-02-08,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,10,1999.0,0,19990.0,11990.0
2023-02-08,P005,Mechanical Keyboard,Peripherals,Ahmedabad,Gujarat,6,8999.0,0,53994.0,26994.0
2023-02-08,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,10,33249.05,5,332490.5,92490.5
2023-02-08,P007,Gaming Mouse RGB,Peripherals,Pune,Maharashtra,11,2999.0,0,32989.0,19789.0
2023-02-08,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,5,1499.0,0,7495.0,4495.0
2023-02-09,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,8,74999.0,0,599992.0,183992.0
2023-02-09,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,6,23749.05,5,142494.3,52494.3
2023-02-09,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,9,4249.15,15,38242.35,15742.35
2023-02-09,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,11,1999.0,0,21989.0,13189.0
2023-02-09,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,13,7649.15,15,99438.95,40938.95
2023-02-09,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,4,29749.15,15,118996.6,22996.6
2023-02-09,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,8,2999.0,0,23992.0,14392.0
2023-02-09,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,5,1499.0,0,7495.0,4495.0
2023-02-10,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,11,67499.1,10,742490.1,170490.1
2023-02-10,P002,Smart Watch S3,Wearables,Delhi,Delhi,8,24999.0,0,199992.0,79992.0
2023-02-10,P003,Wireless Earbuds,Audio,Delhi,Delhi,3,4749.05,5,14247.15,6747.15
2023-02-10,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,10,1799.1,10,17991.0,9991.0
2023-02-10,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,12,8549.05,5,102588.6,48588.6
2023-02-10,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,7,34999.0,0,244993.0,76993.0
2023-02-10,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,8,2699.1,10,21592.8,11992.8
2023-02-10,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,2,1499.0,0,2998.0,1798.0
2023-02-11,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,8,74999.0,0,599992.0,183992.0
2023-02-11,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,2,24999.0,0,49998.0,19998.0
2023-02-11,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,15,4749.05,5,71235.75,33735.75
2023-02-11,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,15,1999.0,0,29985.0,17985.0
2023-02-11,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,11,8999.0,0,98989.0,49489.0
2023-02-11,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,19,29749.15,15,565233.85,109233.85
2023-02-11,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,18,2699.1,10,48583.8,26983.8
2023-02-11,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,2,1499.0,0,2998.0,1798.0
2023-02-12,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,16,63749.15,15,1019986.4,187986.4
2023-02-12,P002,Smart Watch S3,Wearables,Pune,Maharashtra,9,24999.0,0,224991.0,89991.0
2023-02-12,P003,Wireless Earbuds,Audio,Pune,Maharashtra,12,4999.0,0,59988.0,29988.0
2023-02-12,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,8,1899.05,5,15192.4,8792.4
2023-02-12,P005,Mechanical Keyboard,Peripherals,Bangalore,Karnataka,11,8549.05,5,94039.55,44539.55
2023-02-12,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,12,29749.15,15,356989.8,68989.8
2023-02-12,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,9,2549.15,15,22942.35,12142.35
2023-02-12,P008,Laptop Stand Aluminum,Accessories,Delhi,Delhi,11,1424.05,5,15664.55,9064.55
2023-02-13,P001,Laptop Pro X1,Electronics,Delhi,Delhi,6,63749.15,15,382494.9,70494.9
2023-02-13,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,7,22499.1,10,157493.7,52493.7
2023-02-13,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,10,4749.05,5,47490.5,22490.5
2023-02-13,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,9,1699.15,15,15292.35,8092.35
2023-02-13,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,9,8999.0,0,80991.0,40491.0
2023-02-13,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,2,34999.0,0,69998.0,21998.0
2023-02-13,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,6,2849.05,5,17094.3,9894.3
2023-02-13,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,9,1424.05,5,12816.45,7416.45
2023-02-14,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,4,74999.0,0,299996.0,91996.0
2023-02-14,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,13,23749.05,5,308737.65,113737.65
2023-02-14,P003,Wireless Earbuds,Audio,Pune,Maharashtra,8,4999.0,0,39992.0,19992.0
2023-02-14,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,11,1999.0,0,21989.0,13189.0
2023-02-14,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,6,8999.0,0,53994.0,26994.0
2023-02-14,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,8,34999.0,0,279992.0,87992.0
2023-02-14,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,7,2699.1,10,18893.7,10493.7
2023-02-14,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,11,1349.1,10,14840.1,8240.1
2023-02-15,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,8,74999.0,0,599992.0,183992.0
2023-02-15,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,11,21249.15,15,233740.65,68740.65
2023-02-15,P003,Wireless Earbuds,Audio,Ahmedabad,Gujarat,2,4749.05,5,9498.1,4498.1
2023-02-15,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,5,1699.15,15,8495.75,4495.75
2023-02-15,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,5,7649.15,15,38245.75,15745.75
2023-02-15,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,6,33249.05,5,199494.3,55494.3
2023-02-15,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,12,2999.0,0,35988.0,21588.0
2023-02-15,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,5,1499.0,0,7495.0,4495.0
2023-02-16,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,7,63749.15,15,446244.05,82244.05
2023-02-16,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,7,24999.0,0,174993.0,69993.0
2023-02-16,P003,Wireless Earbuds,Audio,Pune,Maharashtra,13,4749.05,5,61737.65,29237.65
2023-02-16,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,9,1899.05,5,17091.45,9891.45
2023-02-16,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,8,8999.0,0,71992.0,35992.0
2023-02-16,P006,Monitor 27inch 4K,Electronics,Kolkata,West Bengal,8,34999.0,0,279992.0,87992.0
2023-02-16,P007,Gaming Mouse RGB,Peripherals,Hyderabad,Telangana,4,2999.0,0,11996.0,7196.0
2023-02-16,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,10,1499.0,0,14990.0,8990.0
2023-02-17,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,13,74999.0,0,974987.0,298987.0
2023-02-17,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,6,21249.15,15,127494.9,37494.9
2023-02-17,P003,Wireless Earbuds,Audio,Delhi,Delhi,9,4999.0,0,44991.0,22491.0
2023-02-17,P004,USB-C Hub 7-in-1,Accessories,Chennai,Tamil Nadu,9,1699.15,15,15292.35,8092.35
2023-02-17,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,9,8999.0,0,80991.0,40491.0
2023-02-17,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,3,34999.0,0,104997.0,32997.0
2023-02-17,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,8,2999.0,0,23992.0,14392.0
2023-02-17,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,9,1499.0,0,13491.0,8091.0
2023-02-18,P001,Laptop Pro X1,Electronics,Delhi,Delhi,9,74999.0,0,674991.0,206991.0
2023-02-18,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,8,21249.15,15,169993.2,49993.2
2023-02-18,P003,Wireless Earbuds,Audio,Delhi,Delhi,5,4999.0,0,24995.0,12495.0
2023-02-18,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,22,1999.0,0,43978.0,26378.0
2023-02-18,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,15,7649.15,15,114737.25,47237.25
2023-02-18,P006,Monitor 27inch 4K,Electronics,Delhi,Delhi,12,29749.15,15,356989.8,68989.8
2023-02-18,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,9,2999.0,0,26991.0,16191.0
2023-02-18,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,18,1349.1,10,24283.8,13483.8
2023-02-19,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,5,71249.05,5,356245.25,96245.25
2023-02-19,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,14,23749.05,5,332486.7,122486.7
2023-02-19,P003,Wireless Earbuds,Audio,Pune,Maharashtra,11,4999.0,0,54989.0,27489.0
2023-02-19,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,11,1999.0,0,21989.0,13189.0
2023-02-19,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,7,8999.0,0,62993.0,31493.0
2023-02-19,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,12,33249.05,5,398988.6,110988.6
2023-02-19,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,7,2999.0,0,20993.0,12593.0
2023-02-19,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,8,1499.0,0,11992.0,7192.0
2023-02-20,P001,Laptop Pro X1,Electronics,Delhi,Delhi,8,67499.1,10,539992.8,123992.8
2023-02-20,P002,Smart Watch S3,Wearables,Hyderabad,Telangana,5,24999.0,0,124995.0,49995.0
2023-02-20,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,13,4999.0,0,64987.0,32487.0
2023-02-20,P004,USB-C Hub 7-in-1,Accessories,Ahmedabad,Gujarat,11,1799.1,10,19790.1,10990.1
2023-02-20,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,9,8099.1,10,72891.9,32391.9
2023-02-20,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,6,33249.05,5,199494.3,55494.3
2023-02-20,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,9,2999.0,0,26991.0,16191.0
2023-02-20,P008,Laptop Stand Aluminum,Accessories,Ahmedabad,Gujarat,9,1499.0,0,13491.0,8091.0
2023-02-21,P001,Laptop Pro X1,Electronics,Mumbai,Maharashtra,3,67499.1,10,202497.3,46497.3
2023-02-21,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,7,24999.0,0,174993.0,69993.0
2023-02-21,P003,Wireless Earbuds,Audio,Chennai,Tamil Nadu,8,4999.0,0,39992.0,19992.0
2023-02-21,P004,USB-C Hub 7-in-1,Accessories,Bangalore,Karnataka,8,1999.0,0,15992.0,9592.0
2023-02-21,P005,Mechanical Keyboard,Peripherals,Chennai,Tamil Nadu,7,8999.0,0,62993.0,31493.0
2023-02-21,P006,Monitor 27inch 4K,Electronics,Bangalore,Karnataka,6,34999.0,0,209994.0,65994.0
2023-02-21,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,5,2849.05,5,14245.25,8245.25
2023-02-21,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,10,1274.15,15,12741.5,6741.5
2023-02-22,P001,Laptop Pro X1,Electronics,Kolkata,West Bengal,5,74999.0,0,374995.0,114995.0
2023-02-22,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,8,24999.0,0,199992.0,79992.0
2023-02-22,P003,Wireless Earbuds,Audio,Hyderabad,Telangana,8,4249.15,15,33993.2,13993.2
2023-02-22,P004,USB-C Hub 7-in-1,Accessories,Hyderabad,Telangana,8,1699.15,15,13593.2,7193.2
2023-02-22,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,6,8999.0,0,53994.0,26994.0
2023-02-22,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,8,34999.0,0,279992.0,87992.0
2023-02-22,P007,Gaming Mouse RGB,Peripherals,Chennai,Tamil Nadu,7,2849.05,5,19943.35,11543.35
2023-02-22,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,10,1349.1,10,13491.0,7491.0
2023-02-23,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,7,63749.15,15,446244.05,82244.05
2023-02-23,P002,Smart Watch S3,Wearables,Delhi,Delhi,8,24999.0,0,199992.0,79992.0
2023-02-23,P003,Wireless Earbuds,Audio,Delhi,Delhi,9,4999.0,0,44991.0,22491.0
2023-02-23,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,8,1999.0,0,15992.0,9592.0
2023-02-23,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,6,8099.1,10,48594.6,21594.6
2023-02-23,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,9,33249.05,5,299241.45,83241.45
2023-02-23,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,7,2849.05,5,19943.35,11543.35
2023-02-23,P008,Laptop Stand Aluminum,Accessories,Hyderabad,Telangana,8,1274.15,15,10193.2,5393.2
2023-02-24,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,11,74999.0,0,824989.0,252989.0
2023-02-24,P002,Smart Watch S3,Wearables,Kolkata,West Bengal,7,23749.05,5,166243.35,61243.35
2023-02-24,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,9,4499.1,10,40491.9,17991.9
2023-02-24,P004,USB-C Hub 7-in-1,Accessories,Mumbai,Maharashtra,8,1899.05,5,15192.4,8792.4
2023-02-24,P005,Mechanical Keyboard,Peripherals,Pune,Maharashtra,6,8099.1,10,48594.6,21594.6
2023-02-24,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,6,34999.0,0,209994.0,65994.0
2023-02-24,P007,Gaming Mouse RGB,Peripherals,Bangalore,Karnataka,14,2999.0,0,41986.0,25186.0
2023-02-24,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,12,1274.15,15,15289.8,8089.8
2023-02-25,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,7,67499.1,10,472493.7,108493.7
2023-02-25,P002,Smart Watch S3,Wearables,Mumbai,Maharashtra,16,24999.0,0,399984.0,159984.0
2023-02-25,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,11,4499.1,10,49490.1,21990.1
2023-02-25,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,9,1999.0,0,17991.0,10791.0
2023-02-25,P005,Mechanical Keyboard,Peripherals,Delhi,Delhi,5,8099.1,10,40495.5,17995.5
2023-02-25,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,7,29749.15,15,208244.05,40244.05
2023-02-25,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,7,2999.0,0,20993.0,12593.0
2023-02-25,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,5,1499.0,0,7495.0,4495.0
2023-02-26,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,9,74999.0,0,674991.0,206991.0
2023-02-26,P002,Smart Watch S3,Wearables,Pune,Maharashtra,12,21249.15,15,254989.8,74989.8
2023-02-26,P003,Wireless Earbuds,Audio,Bangalore,Karnataka,9,4999.0,0,44991.0,22491.0
2023-02-26,P004,USB-C Hub 7-in-1,Accessories,Pune,Maharashtra,8,1899.05,5,15192.4,8792.4
2023-02-26,P005,Mechanical Keyboard,Peripherals,Kolkata,West Bengal,9,8999.0,0,80991.0,40491.0
2023-02-26,P006,Monitor 27inch 4K,Electronics,Ahmedabad,Gujarat,5,31499.1,10,157495.5,37495.5
2023-02-26,P007,Gaming Mouse RGB,Peripherals,Mumbai,Maharashtra,12,2849.05,5,34188.6,19788.6
2023-02-26,P008,Laptop Stand Aluminum,Accessories,Bangalore,Karnataka,14,1499.0,0,20986.0,12586.0
2023-02-27,P001,Laptop Pro X1,Electronics,Hyderabad,Telangana,11,74999.0,0,824989.0,252989.0
2023-02-27,P002,Smart Watch S3,Wearables,Bangalore,Karnataka,11,23749.05,5,261239.55,96239.55
2023-02-27,P003,Wireless Earbuds,Audio,Mumbai,Maharashtra,8,4249.15,15,33993.2,13993.2
2023-02-27,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,10,1899.05,5,18990.5,10990.5
2023-02-27,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,9,8999.0,0,80991.0,40491.0
2023-02-27,P006,Monitor 27inch 4K,Electronics,Pune,Maharashtra,8,31499.1,10,251992.8,59992.8
2023-02-27,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,3,2549.15,15,7647.45,4047.45
2023-02-27,P008,Laptop Stand Aluminum,Accessories,Kolkata,West Bengal,5,1499.0,0,7495.0,4495.0
2023-02-28,P001,Laptop Pro X1,Electronics,Chennai,Tamil Nadu,7,74999.0,0,524993.0,160993.0
2023-02-28,P002,Smart Watch S3,Wearables,Delhi,Delhi,7,24999.0,0,174993.0,69993.0
2023-02-28,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,8,4249.15,15,33993.2,13993.2
2023-02-28,P004,USB-C Hub 7-in-1,Accessories,Kolkata,West Bengal,5,1999.0,0,9995.0,5995.0
2023-02-28,P005,Mechanical Keyboard,Peripherals,Mumbai,Maharashtra,7,7649.15,15,53544.05,22044.05
2023-02-28,P006,Monitor 27inch 4K,Electronics,Chennai,Tamil Nadu,7,29749.15,15,208244.05,40244.05
2023-02-28,P007,Gaming Mouse RGB,Peripherals,Delhi,Delhi,7,2999.0,0,20993.0,12593.0
2023-02-28,P008,Laptop Stand Aluminum,Accessories,Mumbai,Maharashtra,7,1349.1,10,9443.7,5243.7
2023-03-01,P001,Laptop Pro X1,Electronics,Ahmedabad,Gujarat,10,74999.0,0,749990.0,229990.0
2023-03-01,P002,Smart Watch S3,Wearables,Chennai,Tamil Nadu,7,24999.0,0,174993.0,69993.0
2023-03-01,P003,Wireless Earbuds,Audio,Kolkata,West Bengal,9,4999.0,0,44991.0,22491.0
2023-03-01,P004,USB-C Hub 7-in-1,Accessories,Delhi,Delhi,7,1899.05,5,13293.35,7693.35
2023-03-01,P005,Mechanical Keyboard,Peripherals,Hyderabad,Telangana,5,8099.1,10,40495.5,17995.5
2023-03-01,P006,Monitor 27inch 4K,Electronics,Hyderabad,Telangana,8,33249.05,5,265992.4,73992.4
2023-03-01,P007,Gaming Mouse RGB,Peripherals,Kolkata,West Bengal,12,2849.05,5,34188.6,19788.6
2023-03-01,P008,Laptop Stand Aluminum,Accessories,Chennai,Tamil Nadu,4,1424.05,5,5696.2,3296.2
