product_id,product_name,category,rating,review_text,sentiment,date
P008,Laptop Stand Aluminum,Accessories,3,It works as described. Basic quality.,neutral,2023-09-19
P001,Laptop Pro X1,Electronics,5,Outstanding quality. Delivery was super fast.,positive,2023-07-23
P003,Wireless Earbuds,Audio,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-09
P007,Gaming Mouse RGB,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-06-26
P006,Monitor 27inch 4K,Electronics,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-10-15
P002,Smart Watch S3,Wearables,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-08-01
P008,Laptop Stand Aluminum,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-08-01
P003,Wireless Earbuds,Audio,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-15
P004,USB-C Hub 7-in-1,Accessories,3,It works as described. Basic quality.,neutral,2023-06-21
P002,Smart Watch S3,Wearables,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-02-15
P001,Laptop Pro X1,Electronics,4,Fantastic! The features are exactly what I needed.,positive,2023-08-01
P003,Wireless Earbuds,Audio,4,Excellent build quality. Worth every rupee!,positive,2023-04-13
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-10-11
P008,Laptop Stand Aluminum,Accessories,1,Battery drains in 2 hours. Very frustrating.,negative,2023-10-27
P005,Mechanical Keyboard,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-04-25
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-05-15
P005,Mechanical Keyboard,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-03-05
P005,Mechanical Keyboard,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-12-19
P004,USB-C Hub 7-in-1,Accessories,1,Battery drains in 2 hours. Very frustrating.,negative,2023-09-10
P002,Smart Watch S3,Wearables,5,Outstanding quality. Delivery was super fast.,positive,2023-10-25
P008,Laptop Stand Aluminum,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-11-18
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-07-11
P001,Laptop Pro X1,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-10-25
P001,Laptop Pro X1,Electronics,2,Charging issues from day one. Horrible experience.,negative,2023-12-21
P003,Wireless Earbuds,Audio,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-05-20
P006,Monitor 27inch 4K,Electronics,4,Outstanding quality. Delivery was super fast.,positive,2023-01-25
P005,Mechanical Keyboard,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-09-21
P004,USB-C Hub 7-in-1,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-02-18
P003,Wireless Earbuds,Audio,4,Outstanding quality. Delivery was super fast.,positive,2023-12-17
P005,Mechanical Keyboard,Peripherals,3,Works fine. Delivery took longer than expected.,neutral,2023-02-19
P006,Monitor 27inch 4K,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-03-12
P005,Mechanical Keyboard,Peripherals,4,Superb value for money. Very happy with this purchase.,positive,2023-07-30
P006,Monitor 27inch 4K,Electronics,5,Excellent build quality. Worth every rupee!,positive,2023-02-22
P004,USB-C Hub 7-in-1,Accessories,2,Worst purchase ever. Do not buy this product.,negative,2023-04-07
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-01
P003,Wireless Earbuds,Audio,5,Superb value for money. Very happy with this purchase.,positive,2023-06-28
P005,Mechanical Keyboard,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-08-15
P006,Monitor 27inch 4K,Electronics,2,Battery drains in 2 hours. Very frustrating.,negative,2023-01-15
P002,Smart Watch S3,Wearables,3,Decent quality for the price. Average experience.,neutral,2023-12-19
P004,USB-C Hub 7-in-1,Accessories,3,Decent quality for the price. Average experience.,neutral,2023-03-08
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-02-09
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-22
P004,USB-C Hub 7-in-1,Accessories,2,Terrible product. Stopped working after 2 days.,negative,2023-08-29
P002,Smart Watch S3,Wearables,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-02-03
P005,Mechanical Keyboard,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-05
P004,USB-C Hub 7-in-1,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-04-05
P006,Monitor 27inch 4K,Electronics,1,Arrived damaged. Support was completely unhelpful.,negative,2023-05-23
P006,Monitor 27inch 4K,Electronics,4,Love this product. Best purchase I have made this year.,positive,2023-09-16
P002,Smart Watch S3,Wearables,1,Terrible product. Stopped working after 2 days.,negative,2023-09-28
P004,USB-C Hub 7-in-1,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-03-29
P001,Laptop Pro X1,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-04-20
P008,Laptop Stand Aluminum,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-08-14
P002,Smart Watch S3,Wearables,3,Works fine. Delivery took longer than expected.,neutral,2023-07-14
P007,Gaming Mouse RGB,Peripherals,3,Decent quality for the price. Average experience.,neutral,2023-07-28
P002,Smart Watch S3,Wearables,5,Outstanding quality. Delivery was super fast.,positive,2023-03-05
P008,Laptop Stand Aluminum,Accessories,2,Arrived damaged. Support was completely unhelpful.,negative,2023-09-11
P006,Monitor 27inch 4K,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-02-12
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-05-26
P008,Laptop Stand Aluminum,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-12-18
P008,Laptop Stand Aluminum,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-05-29
P007,Gaming Mouse RGB,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-09-01
P006,Monitor 27inch 4K,Electronics,2,Charging issues from day one. Horrible experience.,negative,2023-12-11
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-03
P003,Wireless Earbuds,Audio,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-03-28
P002,Smart Watch S3,Wearables,4,Love this product. Best purchase I have made this year.,positive,2023-06-23
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-03-04
P004,USB-C Hub 7-in-1,Accessories,5,Superb value for money. Very happy with this purchase.,positive,2023-05-23
P005,Mechanical Keyboard,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-02
P008,Laptop Stand Aluminum,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-09-06
P005,Mechanical Keyboard,Peripherals,2,Charging issues from day one. Horrible experience.,negative,2023-02-25
P002,Smart Watch S3,Wearables,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-04-29
P003,Wireless Earbuds,Audio,1,Terrible product. Stopped working after 2 days.,negative,2023-02-04
P008,Laptop Stand Aluminum,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-07-15
P006,Monitor 27inch 4K,Electronics,2,Disappointed. The build quality is very poor.,negative,2023-02-09
P008,Laptop Stand Aluminum,Accessories,5,Love this product. Best purchase I have made this year.,positive,2023-05-31
P008,Laptop Stand Aluminum,Accessories,4,Fantastic! The features are exactly what I needed.,positive,2023-10-05
P006,Monitor 27inch 4K,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-01-17
P007,Gaming Mouse RGB,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-07-16
P008,Laptop Stand Aluminum,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-08-15
P008,Laptop Stand Aluminum,Accessories,1,Arrived damaged. Support was completely unhelpful.,negative,2023-10-13
P005,Mechanical Keyboard,Peripherals,5,Excellent build quality. Worth every rupee!,positive,2023-09-09
P007,Gaming Mouse RGB,Peripherals,2,Broke immediately. Waste of money. Requesting refund.,negative,2023-09-07
P002,Smart Watch S3,Wearables,4,Superb value for money. Very happy with this purchase.,positive,2023-12-04
P008,Laptop Stand Aluminum,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-09-17
P001,Laptop Pro X1,Electronics,4,Superb value for money. Very happy with this purchase.,positive,2023-10-30
P007,Gaming Mouse RGB,Peripherals,5,Outstanding quality. Delivery was super fast.,positive,2023-05-26
P006,Monitor 27inch 4K,Electronics,1,Terrible product. Stopped working after 2 days.,negative,2023-03-07
P006,Monitor 27inch 4K,Electronics,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-11-17
P006,Monitor 27inch 4K,Electronics,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-06-26
P006,Monitor 27inch 4K,Electronics,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-12-05
P004,USB-C Hub 7-in-1,Accessories,3,Works fine. Delivery took longer than expected.,neutral,2023-10-31
P002,Smart Watch S3,Wearables,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-06-06
P002,Smart Watch S3,Wearables,4,Amazing product! Works perfectly. Highly recommend.,positive,2023-10-03
P006,Monitor 27inch 4K,Electronics,1,Broke immediately. Waste of money. Requesting refund.,negative,2023-10-18
P007,Gaming Mouse RGB,Peripherals,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-10-29
P001,Laptop Pro X1,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-10-20
P007,Gaming Mouse RGB,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-09-08
P002,Smart Watch S3,Wearables,5,Love this product. Best purchase I have made this year.,positive,2023-06-22
P008,Laptop Stand Aluminum,Accessories,4,Outstanding quality. Delivery was super fast.,positive,2023-03-27
P005,Mechanical Keyboard,Peripherals,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-04-14
P008,Laptop Stand Aluminum,Accessories,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-10-02
P004,USB-C Hub 7-in-1,Accessories,3,Okay product. Does the job but nothing special.,neutral,2023-06-02
P007,Gaming Mouse RGB,Peripherals,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-10-24
P002,Smart Watch S3,Wearables,5,Fantastic! The features are exactly what I needed.,positive,2023-02-04
P008,Laptop Stand Aluminum,Accessories,4,Outstanding quality. Delivery was super fast.,positive,2023-02-09
P005,Mechanical Keyboard,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-08-10
P006,Monitor 27inch 4K,Electronics,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-05-09
P008,Laptop Stand Aluminum,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-01-10
P003,Wireless Earbuds,Audio,4,Love this product. Best purchase I have made this year.,positive,2023-12-05
P008,Laptop Stand Aluminum,Accessories,3,It works as described. Basic quality.,neutral,2023-11-11
P007,Gaming Mouse RGB,Peripherals,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-09-25
P004,USB-C Hub 7-in-1,Accessories,4,Excellent build quality. Worth every rupee!,positive,2023-05-04
P003,Wireless Earbuds,Audio,5,Fantastic! The features are exactly what I needed.,positive,2023-08-11
P007,Gaming Mouse RGB,Peripherals,3,Okay product. Does the job but nothing special.,neutral,2023-11-21
P004,USB-C Hub 7-in-1,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-05-27
P003,Wireless Earbuds,Audio,3,It works as described. Basic quality.,neutral,2023-05-01
P007,Gaming Mouse RGB,Peripherals,3,Decent quality for the price. Average experience.,neutral,2023-04-09
P001,Laptop Pro X1,Electronics,3,Works fine. Delivery took longer than expected.,neutral,2023-08-26
P008,Laptop Stand Aluminum,Accessories,4,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-08-05
P001,Laptop Pro X1,Electronics,3,Works fine. Delivery took longer than expected.,neutral,2023-03-11
P001,Laptop Pro X1,Electronics,3,Works fine. Delivery took longer than expected.,neutral,2023-12-04
P003,Wireless Earbuds,Audio,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-09-06
P001,Laptop Pro X1,Electronics,1,Disappointed. The build quality is very poor.,negative,2023-06-10
P005,Mechanical Keyboard,Peripherals,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-07-06
P002,Smart Watch S3,Wearables,4,Excellent build quality. Worth every rupee!,positive,2023-05-01
P002,Smart Watch S3,Wearables,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-09-25
P005,Mechanical Keyboard,Peripherals,4,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-05-02
P002,Smart Watch S3,Wearables,5,Outstanding quality. Delivery was super fast.,positive,2023-06-18
P007,Gaming Mouse RGB,Peripherals,5,Love this product. Best purchase I have made this year.,positive,2023-08-05
P004,USB-C Hub 7-in-1,Accessories,2,Arrived damaged. Support was completely unhelpful.,negative,2023-04-20
P005,Mechanical Keyboard,Peripherals,4,Fantastic! The features are exactly what I needed.,positive,2023-10-29
P001,Laptop Pro X1,Electronics,4,Outstanding quality. Delivery was super fast.,positive,2023-12-25
P002,Smart Watch S3,Wearables,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-09-01
P004,USB-C Hub 7-in-1,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-07-05
P008,Laptop Stand Aluminum,Accessories,5,Fantastic! The features are exactly what I needed.,positive,2023-01-11
P001,Laptop Pro X1,Electronics,5,Amazing product! Works perfectly. Highly recommend.,positive,2023-12-20
P004,USB-C Hub 7-in-1,Accessories,3,"Acceptable product. Not amazing, not terrible.",neutral,2023-06-08
P006,Monitor 27inch 4K,Electronics,5,"Great quality, fast delivery. Exceeded my expectations.",positive,2023-10-01
P004,USB-C Hub 7-in-1,Accessories,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-05
P007,Gaming Mouse RGB,Peripherals,5,Fantastic! The features are exactly what I needed.,positive,2023-06-04
P002,Smart Watch S3,Wearables,5,Love this product. Best purchase I have made this year.,positive,2023-06-02
P004,USB-C Hub 7-in-1,Accessories,5,Excellent build quality. Worth every rupee!,positive,2023-08-13
P006,Monitor 27inch 4K,Electronics,5,"Brilliant product. Setup was easy, works flawlessly.",positive,2023-01-18
P005,Mechanical Keyboard,Peripherals,5,Superb value for money. Very happy with this purchase.,positive,2023-08-30
P007,Gaming Mouse RGB,Peripherals,5,Outstanding quality. Delivery was super fast.,positive,2023-08-05
P002,Smart Watch S3,Wearables,5,Fantastic! The features are exactly what I needed.,positive,2023-09-17
